id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
943,Listing_943,922,Host_62,Queens,Neighborhood_21,40.56728418688527,-73.95418983500902,Entire home/apt,124,1,37,2019-03-10 14:11:29.897979596,2.9201888272946865,3,110
944,Listing_944,713,Host_742,Bronx,Neighborhood_177,40.81229668969424,-73.83397564093008,Private room,52,2,24,2019-03-10 15:56:21.076215243,4.371663136273317,3,214
945,Listing_945,535,Host_82,Manhattan,Neighborhood_104,40.76682594372082,-74.00357713020107,Private room,102,1,20,2019-03-10 17:41:12.254450891,5.116788618014736,6,13
946,Listing_946,808,Host_336,Manhattan,Neighborhood_115,40.761345742663124,-73.98292362880937,Entire home/apt,291,1,31,2019-03-10 19:26:03.432686538,0.5189090882455363,2,291
947,Listing_947,642,Host_211,Manhattan,Neighborhood_137,40.71122727583289,-73.95459334912937,Entire home/apt,165,2,26,2019-03-10 21:10:54.610922185,5.553719494033274,3,254
948,Listing_948,154,Host_400,Bronx,Neighborhood_112,40.91276319064728,-73.82617275585777,Entire home/apt,96,2,15,2019-03-10 22:55:45.789157832,5.5663899752758494,2,317
949,Listing_949,590,Host_709,Bronx,Neighborhood_120,40.82416585569188,-73.92231096274357,Private room,102,2,29,2019-03-11 00:40:36.967393479,0.047602452587835575,4,255
950,Listing_950,190,Host_347,Brooklyn,Neighborhood_79,40.58028091158787,-73.97987014340919,Private room,137,3,14,2019-03-11 02:25:28.145629126,3.0384574540518123,3,331
951,Listing_951,812,Host_198,Queens,Neighborhood_180,40.77786837896051,-73.9235305245006,Entire home/apt,112,2,28,2019-03-11 04:10:19.323864773,3.522865584247972,1,14
952,Listing_952,415,Host_377,Queens,Neighborhood_96,40.6797886006368,-73.80579245167084,Entire home/apt,113,7,30,2019-03-11 05:55:10.502100421,3.3222805747406445,2,304
953,Listing_953,154,Host_162,Manhattan,Neighborhood_176,40.731879836175054,-74.01538567007832,Private room,103,1,20,2019-03-11 07:40:01.680336068,3.6946299451691615,2,335
954,Listing_954,625,Host_208,Bronx,Neighborhood_188,40.84143708883252,-73.89793818168384,Private room,72,2,34,2019-03-11 09:24:52.858571715,3.020107691177638,5,171
955,Listing_955,339,Host_821,Brooklyn,Neighborhood_108,40.659817979030706,-73.96315266067772,Entire home/apt,309,1,32,2019-03-11 11:09:44.036807362,1.7628414826000554,3,333
956,Listing_956,998,Host_919,Brooklyn,Neighborhood_119,40.6381000131285,-73.88166164638059,Private room,126,1,31,2019-03-11 12:54:35.215043009,0.5742263169642898,5,129
957,Listing_957,629,Host_427,Brooklyn,Neighborhood_178,40.69362234871102,-73.96615999854585,Entire home/apt,199,7,35,2019-03-11 14:39:26.393278656,1.2502764635319223,1,62
958,Listing_958,517,Host_44,Manhattan,Neighborhood_167,40.72973005992257,-73.97765126625586,Entire home/apt,159,1,30,2019-03-11 16:24:17.571514303,4.441530682727865,1,279
959,Listing_959,889,Host_800,Manhattan,Neighborhood_144,40.750417682033806,-73.9435777027455,Private room,146,1,28,2019-03-11 18:09:08.749749950,1.4463811117918557,2,255
960,Listing_960,838,Host_491,Queens,Neighborhood_28,40.601267006319915,-73.71685787720584,Private room,77,2,24,2019-03-11 19:53:59.927985598,4.978262013766379,2,1
961,Listing_961,35,Host_279,Manhattan,Neighborhood_6,40.707268391100264,-73.96880631414102,Entire home/apt,190,1,27,2019-03-11 21:38:51.106221245,2.4209302020271526,2,81
962,Listing_962,784,Host_916,Queens,Neighborhood_61,40.68525717542368,-73.73900630055151,Private room,121,2,20,2019-03-11 23:23:42.284456892,2.486855129388749,4,91
963,Listing_963,671,Host_787,Manhattan,Neighborhood_6,40.73452040310398,-74.00326884595994,Entire home/apt,225,1,23,2019-03-12 01:08:33.462692539,5.210992447091589,4,216
964,Listing_964,722,Host_733,Brooklyn,Neighborhood_122,40.5807199737226,-73.94817726150222,Private room,107,1,27,2019-03-12 02:53:24.640928186,1.285732969658369,2,360
965,Listing_965,526,Host_968,Manhattan,Neighborhood_194,40.75045769678928,-73.93751784862006,Entire home/apt,374,3,29,2019-03-12 04:38:15.819163833,1.1377154201989896,1,6
966,Listing_966,537,Host_797,Brooklyn,Neighborhood_105,40.674212521485714,-73.88193275235578,Private room,109,2,28,2019-03-12 06:23:06.997399480,5.91243843316699,3,60
967,Listing_967,847,Host_146,Queens,Neighborhood_168,40.7155374021554,-73.91573941156602,Private room,80,2,29,2019-03-12 08:07:58.175635127,3.243626641548414,3,108
968,Listing_968,218,Host_69,Manhattan,Neighborhood_199,40.718976355814604,-73.93661494428602,Entire home/apt,223,2,17,2019-03-12 09:52:49.353870775,1.1431242243459365,0,129
969,Listing_969,254,Host_652,Brooklyn,Neighborhood_62,40.62702129349011,-73.91698451200031,Private room,98,3,23,2019-03-12 11:37:40.532106422,0.9948289802690249,3,44
970,Listing_970,996,Host_522,Brooklyn,Neighborhood_28,40.705944408135345,-73.97792437568869,Private room,81,3,27,2019-03-12 13:22:31.710342069,5.169989815956035,3,250
971,Listing_971,203,Host_111,Queens,Neighborhood_80,40.74381829251659,-73.72672692595773,Private room,90,1,22,2019-03-12 15:07:22.888577716,3.5990758028248284,5,200
972,Listing_972,101,Host_549,Bronx,Neighborhood_175,40.84703908868471,-73.89020704532271,Entire home/apt,103,1,28,2019-03-12 16:52:14.066813363,0.6902295256905957,2,122
973,Listing_973,361,Host_593,Queens,Neighborhood_9,40.568451905257355,-73.8896780325397,Private room,152,1,25,2019-03-12 18:37:05.245049010,5.321448531337561,1,6
974,Listing_974,741,Host_608,Manhattan,Neighborhood_180,40.70466359004616,-73.98108870354957,Private room,115,1,23,2019-03-12 20:21:56.423284657,2.663430034083725,2,28
975,Listing_975,711,Host_55,Manhattan,Neighborhood_15,40.72369278615112,-73.95757286433451,Entire home/apt,273,1,22,2019-03-12 22:06:47.601520305,5.936143632782349,1,319
976,Listing_976,914,Host_644,Manhattan,Neighborhood_162,40.79751019011002,-73.93339497458628,Private room,162,1,17,2019-03-12 23:51:38.779755952,1.690561966115326,2,151
977,Listing_977,178,Host_223,Brooklyn,Neighborhood_20,40.60224238068439,-73.90959286630357,Entire home/apt,130,3,26,2019-03-13 01:36:29.957991599,3.172903388689236,2,322
978,Listing_978,276,Host_896,Manhattan,Neighborhood_60,40.77257588754533,-73.95931870945347,Entire home/apt,205,2,29,2019-03-13 03:21:21.136227246,1.0386016843957844,4,256
979,Listing_979,312,Host_575,Brooklyn,Neighborhood_186,40.66711416379284,-73.95326391084842,Private room,67,1,24,2019-03-13 05:06:12.314462893,2.6382358721399326,3,96
980,Listing_980,642,Host_986,Brooklyn,Neighborhood_75,40.68932512206834,-73.96172798426286,Private room,82,2,28,2019-03-13 06:51:03.492698540,1.059225294056013,4,225
981,Listing_981,410,Host_524,Manhattan,Neighborhood_94,40.72114703200498,-73.9960828261432,Private room,90,3,28,2019-03-13 08:35:54.670934187,1.8433865191135896,6,298
982,Listing_982,791,Host_146,Queens,Neighborhood_67,40.56465591409947,-73.86981717715848,Entire home/apt,80,1,27,2019-03-13 10:20:45.849169834,1.6191944269198122,1,78
983,Listing_983,288,Host_264,Manhattan,Neighborhood_2,40.76682370169773,-73.95548042419625,Private room,108,2,29,2019-03-13 12:05:37.027405482,1.6985635935431522,3,74
984,Listing_984,653,Host_544,Manhattan,Neighborhood_178,40.75811853427321,-73.93371720327713,Entire home/apt,357,1,21,2019-03-13 13:50:28.205641129,5.8189578683479874,2,37
985,Listing_985,525,Host_468,Queens,Neighborhood_142,40.58483747836788,-73.80365982540818,Entire home/apt,98,2,21,2019-03-13 15:35:19.383876776,0.23067891472909863,3,147
986,Listing_986,401,Host_561,Brooklyn,Neighborhood_184,40.68682819729692,-73.98658524612739,Entire home/apt,102,1,26,2019-03-13 17:20:10.562112423,2.981169152240458,4,351
987,Listing_987,217,Host_872,Queens,Neighborhood_197,40.649548352318874,-73.73795596208159,Private room,171,2,28,2019-03-13 19:05:01.740348070,3.7754748255859694,7,242
988,Listing_988,698,Host_959,Brooklyn,Neighborhood_44,40.69573249029317,-74.03706689122988,Private room,117,2,27,2019-03-13 20:49:52.918583717,3.9645682466640304,1,308
989,Listing_989,470,Host_973,Manhattan,Neighborhood_174,40.75575182646673,-73.93388004016305,Private room,87,2,18,,4.52727412879791,6,54
990,Listing_990,27,Host_187,Bronx,Neighborhood_134,40.90427806059179,-73.86123221147044,Private room,89,2,21,2019-03-14 00:19:35.275055011,4.565792449358276,4,16
991,Listing_991,913,Host_343,Queens,Neighborhood_136,40.67845386613669,-73.9302954021529,Entire home/apt,80,2,27,2019-03-14 02:04:26.453290659,5.733017894615761,1,99
992,Listing_992,730,Host_963,Queens,Neighborhood_39,40.682811502113346,-73.95965325373238,Private room,58,1,27,2019-03-14 03:49:17.631526306,4.5340077276222575,3,97
993,Listing_993,422,Host_99,Manhattan,Neighborhood_93,40.79712187899607,-73.9545481912387,Entire home/apt,145,2,24,2019-03-14 05:34:08.809761953,4.942135495038969,3,138
994,Listing_994,14,Host_679,Brooklyn,Neighborhood_44,40.632448007069335,-74.03143098269388,Entire home/apt,114,7,27,2019-03-14 07:18:59.987997600,3.193892491515723,5,77
995,Listing_995,501,Host_306,Brooklyn,Neighborhood_27,40.66046443188475,-73.88292752916422,Entire home/apt,82,3,24,2019-03-14 09:03:51.166233247,3.946040062939943,2,265
996,Listing_996,654,Host_725,Manhattan,Neighborhood_16,40.76157925521014,-73.96295904224095,Private room,155,30,20,2019-03-14 10:48:42.344468894,2.8687459009631655,0,278
997,Listing_997,908,Host_199,Bronx,Neighborhood_39,40.91114734897468,-73.8428370558175,Entire home/apt,143,1,20,2019-03-14 12:33:33.522704541,1.6585022808266014,1,343
998,Listing_998,325,Host_758,Manhattan,Neighborhood_129,40.73057594871435,-73.97863716947086,Private room,154,1,28,2019-03-14 14:18:24.700940188,1.8802984817764,2,43
999,Listing_999,997,Host_154,Staten Island,Neighborhood_179,40.575013850367334,-74.23830689965922,Entire home/apt,109,2,26,2019-03-14 16:03:15.879175836,2.163196460071122,2,202
1000,Listing_1000,324,Host_919,Brooklyn,Neighborhood_191,40.60964716716794,-73.95407360876008,Entire home/apt,95,1,28,2019-03-14 17:48:07.057411483,2.0438600873132597,4,246
1001,Listing_1001,567,Host_96,Manhattan,Neighborhood_33,40.768153500020844,-73.98948743052304,Private room,160,1,25,2019-03-14 19:32:58.235647130,3.198966375521454,2,360
1002,Listing_1002,703,Host_575,Brooklyn,Neighborhood_50,40.665711708956636,-73.96052403547239,Entire home/apt,220,2,14,2019-03-14 21:17:49.413882777,1.485790351839613,2,282
1003,Listing_1003,285,Host_706,Bronx,Neighborhood_103,40.85412902811107,-73.87968125372554,Private room,59,1,20,2019-03-14 23:02:40.592118424,3.0998526811905247,4,175
1004,Listing_1004,89,Host_935,Queens,Neighborhood_182,40.624808115932254,-73.7101614677949,Private room,84,1,25,2019-03-15 00:47:31.770354071,5.497447866964935,4,36
1005,Listing_1005,45,Host_834,Bronx,Neighborhood_27,40.85628603484501,-73.78328541881457,Entire home/apt,83,30,22,2019-03-15 02:32:22.948589718,2.435782973172233,10,63
1006,Listing_1006,644,Host_359,Queens,Neighborhood_124,40.648334221633654,-73.76659502696907,Private room,54,1,19,2019-03-15 04:17:14.126825366,1.335876386769176,5,302
1007,Listing_1007,498,Host_814,Queens,Neighborhood_86,40.64211504772006,-73.86729538184102,Entire home/apt,100,1,22,2019-03-15 06:02:05.305061013,2.0811353738194196,5,304
1008,Listing_1008,912,Host_399,Bronx,Neighborhood_147,40.89827125512033,-73.9224610334679,Entire home/apt,145,1,24,2019-03-15 07:46:56.483296660,5.2613237670263375,1,321
1009,Listing_1009,498,Host_784,Manhattan,Neighborhood_28,40.756544349956535,-73.98073395766357,Private room,232,3,33,2019-03-15 09:31:47.661532307,5.650187540523029,4,44
1010,Listing_1010,578,Host_376,Brooklyn,Neighborhood_151,40.6609922340832,-74.01048308283433,Entire home/apt,93,3,23,2019-03-15 11:16:38.839767954,5.320121359010368,3,57
1011,Listing_1011,791,Host_602,Manhattan,Neighborhood_64,40.79011891219546,-73.99652483534764,Private room,154,1,30,2019-03-15 13:01:30.018003601,1.7240856681277403,2,362
1012,Listing_1012,836,Host_328,Staten Island,Neighborhood_167,40.63017427532474,-74.12470930582654,Private room,19,1,20,2019-03-15 14:46:21.196239248,2.3270730820274426,4,64
1013,Listing_1013,660,Host_272,Bronx,Neighborhood_49,40.82346345992557,-73.86515501604205,Shared room,35,3,26,2019-03-15 16:31:12.374474895,5.8496029472026505,0,323
1014,Listing_1014,145,Host_597,Manhattan,Neighborhood_187,40.735616696531444,-73.98648959634532,Entire home/apt,299,1,28,2019-03-15 18:16:03.552710543,1.9431138640060603,3,239
1015,Listing_1015,948,Host_295,Queens,Neighborhood_148,40.58270855256736,-73.74004486396404,Entire home/apt,179,30,32,,0.8271593075684411,2,111
1016,Listing_1016,518,Host_395,Bronx,Neighborhood_189,40.89561232292407,-73.84899785466462,Private room,38,2,26,2019-03-15 21:45:45.909181837,1.6925652258664101,6,258
1017,Listing_1017,82,Host_472,Manhattan,Neighborhood_111,40.7017565455704,-73.96427128674732,Entire home/apt,188,1,21,2019-03-15 23:30:37.087417484,5.783865152639619,7,89
1018,Listing_1018,980,Host_548,Brooklyn,Neighborhood_128,40.64868641104471,-73.93656709074082,Private room,127,7,27,2019-03-16 01:15:28.265653131,2.4952527029038842,6,241
1019,Listing_1019,635,Host_18,Bronx,Neighborhood_9,40.80089509635333,-73.90267835056845,Private room,117,1,29,2019-03-16 03:00:19.443888778,5.603291639580029,4,326
1020,Listing_1020,167,Host_919,Manhattan,Neighborhood_23,40.77332048049529,-73.98117710892508,Entire home/apt,292,1,23,2019-03-16 04:45:10.622124425,0.6244932865892938,1,341
1021,Listing_1021,749,Host_77,Queens,Neighborhood_135,40.69791265970421,-73.91185708819178,Entire home/apt,57,1,23,2019-03-16 06:30:01.800360072,4.596333433282606,6,265
1022,Listing_1022,105,Host_49,Manhattan,Neighborhood_159,40.76269162793139,-74.00435810285782,Private room,121,3,32,2019-03-16 08:14:52.978595720,0.5600603836869076,5,265
1023,Listing_1023,802,Host_498,Bronx,Neighborhood_60,40.82004824446128,-73.77887142144543,Private room,64,1,30,2019-03-16 09:59:44.156831367,1.1849743481777124,3,294
1024,Listing_1024,488,Host_426,Staten Island,Neighborhood_61,40.50824301808029,-74.22291112455943,Entire home/apt,74,1,32,2019-03-16 11:44:35.335067014,3.6966134480706963,3,64
1025,Listing_1025,750,Host_871,Bronx,Neighborhood_75,40.79596076238871,-73.92876708723743,Entire home/apt,67,1,24,2019-03-16 13:29:26.513302661,2.6068689713960307,2,313
1026,Listing_1026,310,Host_748,Brooklyn,Neighborhood_154,40.72821019129417,-73.91823305992823,Entire home/apt,459,3,27,2019-03-16 15:14:17.691538308,4.000045517062999,1,243
1027,Listing_1027,984,Host_556,Bronx,Neighborhood_100,40.824651515659056,-73.87137145677217,Private room,57,1,25,2019-03-16 16:59:08.869773955,5.8404377522800175,3,292
1028,Listing_1028,82,Host_621,Bronx,Neighborhood_54,40.87437578074487,-73.77992199419255,Entire home/apt,43,1,33,2019-03-16 18:44:00.048009602,0.3162823603409557,3,330
1029,Listing_1029,94,Host_129,Manhattan,Neighborhood_31,40.71215566295183,-74.00065069987704,Private room,175,2,18,2019-03-16 20:28:51.226245250,1.1497600317268875,4,289
1030,Listing_1030,321,Host_519,Bronx,Neighborhood_169,40.79483278744645,-73.9060619834442,Entire home/apt,90,3,26,2019-03-16 22:13:42.404480897,3.841343535233834,3,77
1031,Listing_1031,343,Host_304,Manhattan,Neighborhood_28,40.70776658617784,-73.9336245845765,Private room,145,3,26,2019-03-16 23:58:33.582716544,5.379158701142388,3,293
1032,Listing_1032,797,Host_112,Brooklyn,Neighborhood_90,40.7118488461638,-73.89906349582637,Entire home/apt,209,1,27,2019-03-17 01:43:24.760952191,4.785887460263093,5,316
1033,Listing_1033,809,Host_725,Manhattan,Neighborhood_6,40.786975924956764,-73.94827795908317,Private room,183,3,28,2019-03-17 03:28:15.939187838,2.793494913300402,3,102
1034,Listing_1034,361,Host_912,Manhattan,Neighborhood_34,40.73464950631768,-73.95030413166845,Entire home/apt,320,2,26,2019-03-17 05:13:07.117423485,4.4728480505066255,1,73
1035,Listing_1035,831,Host_816,Manhattan,Neighborhood_92,40.7107905717223,-73.93584310456177,Private room,106,1,27,2019-03-17 06:57:58.295659132,1.2485853661988588,5,28
1036,Listing_1036,928,Host_974,Queens,Neighborhood_108,40.61566087448407,-73.82463815905543,Entire home/apt,74,3,27,2019-03-17 08:42:49.473894779,0.08238354944575077,4,177
1037,Listing_1037,66,Host_939,Manhattan,Neighborhood_9,40.733504917093846,-73.94993087607196,Private room,180,2,26,2019-03-17 10:27:40.652130427,3.420099901952489,5,320
1038,Listing_1038,624,Host_819,Queens,Neighborhood_93,40.762408200204106,-73.84674231065495,Private room,76,2,29,2019-03-17 12:12:31.830366074,4.879468025956337,4,363
1039,Listing_1039,868,Host_363,Manhattan,Neighborhood_98,40.79128959803062,-73.9520561440235,Entire home/apt,391,7,23,2019-03-17 13:57:23.008601721,2.6006612362819554,2,248
1040,Listing_1040,429,Host_66,Manhattan,Neighborhood_12,40.72271263655919,-73.9400523027306,Private room,114,2,29,2019-03-17 15:42:14.186837368,3.415492622692523,2,253
1041,Listing_1041,401,Host_31,Brooklyn,Neighborhood_16,40.704715342893905,-74.0123210465199,Private room,166,1,25,2019-03-17 17:27:05.365073015,2.533087167842758,1,259
1042,Listing_1042,171,Host_295,Queens,Neighborhood_71,40.74397263527616,-73.80499767254322,Entire home/apt,56,7,28,2019-03-17 19:11:56.543308662,3.084227399232206,4,96
1043,Listing_1043,759,Host_777,Manhattan,Neighborhood_159,40.70192317034568,-74.0099018769911,Entire home/apt,363,1,25,2019-03-17 20:56:47.721544309,5.3060775827095,3,237
1044,Listing_1044,578,Host_809,Queens,Neighborhood_161,40.79754695531675,-73.8870975135665,Entire home/apt,107,2,19,2019-03-17 22:41:38.899779956,2.86884065581634,1,151
1045,Listing_1045,68,Host_319,Bronx,Neighborhood_135,40.87551119294096,-73.83120919201207,Private room,117,1,19,2019-03-18 00:26:30.078015604,0.0448535188114183,2,168
1046,Listing_1046,492,Host_14,Queens,Neighborhood_3,40.6777737857093,-73.74070548464717,Private room,60,1,26,2019-03-18 02:11:21.256251251,4.799091854022905,3,21
1047,Listing_1047,34,Host_570,Manhattan,Neighborhood_148,40.71554522921565,-73.96636525638424,Entire home/apt,197,2,26,2019-03-18 03:56:12.434486898,3.706304048415036,3,9
1048,Listing_1048,1,Host_970,Manhattan,Neighborhood_5,40.72505444242714,-73.98995421420909,Entire home/apt,122,2,22,2019-03-18 05:41:03.612722545,4.382360021613573,3,43
1049,Listing_1049,151,Host_856,Bronx,Neighborhood_195,40.801951931669706,-73.81339203247961,Private room,58,2,21,2019-03-18 07:25:54.790958192,5.406523238043862,4,187
1050,Listing_1050,902,Host_242,Manhattan,Neighborhood_38,40.74289699807175,-73.94216888002002,Private room,148,3,28,,1.7172854173828243,5,153
1051,Listing_1051,784,Host_353,Bronx,Neighborhood_79,40.89152131337276,-73.76144369299266,Entire home/apt,76,1,28,2019-03-18 10:55:37.147429486,3.0184195276017936,5,139
1052,Listing_1052,258,Host_248,Brooklyn,Neighborhood_99,40.65967981913622,-73.91344409996117,Private room,109,2,22,2019-03-18 12:40:28.325665134,3.614901296075272,4,19
1053,Listing_1053,750,Host_610,Bronx,Neighborhood_184,40.90129239319073,-73.90153809888314,Private room,60,3,27,2019-03-18 14:25:19.503900781,2.072346986974093,5,290
